K	Lag	Month	Model	CoefB0	CoefBvazao	CoefBX1	CoefBX2	CoefBX3	NSE.orig	NSE.comp	Alpha.NSE	Beta.NSE	r.NSE	KGE.orig	Alpha.KGE	Beta.KGE	r.KGE
224	5	10	PARX1	87.7860620145119	0.202800174870483	-4.22510770360458	0	0	-6.12909698551843	-5.54480769449862	0.37422486563484	2.41720766799174	0.585382621509696	-0.232008993451015	0.37422486563484	1.97690535396643	0.585382621509696
224	5	10	PARX2	89.5394515221215	0.21855753551449	0	3.68335694650803	0	-6.79885009712615	-6.14372270648173	0.466270151450171	2.5595456445323	0.670168412187841	-0.209836071970337	0.466270151450171	2.03443070985393	0.670168412187841
224	5	10	PARX3	93.6088003888912	0.203155048958978	0	0	4.64760702204134	-7.57915228505937	-6.86440077651411	0.417510515407556	2.67348369837045	0.547805770793343	-0.308131137484536	0.417510515407556	2.08047834419206	0.547805770793343
224	5	11	PAR	148.629217589821	0.540401380617701	0	0	0	-1.23671720580618	-1.10852835648994	0.293273459233395	1.13220514623561	0.442197291294553	-0.0396053429771333	0.293273459233395	1.51978168867664	0.442197291294553
224	5	11	PARX	190.455979830321	0.351977717624454	0	-19.0989605338816	0	-1.99240466417335	-1.7936743737441	0.224026184543649	1.40971731361027	0.54416911667335	-0.108496506114291	0.224026184543649	1.64718416822366	0.54416911667335
224	5	11	RIDGE	203.247890732459	0.232829479508657	-0.604635022776152	-16.4170809503954	-7.49486329499853	-1.99528595373738	-1.79468492107224	0.184889335132381	1.41633693966206	0.663936272065039	-0.0955064495648612	0.184889335132381	1.65022315848002	0.663936272065039
224	5	11	PARX1	184.644700625826	0.382870707902431	0.245818584542419	0	0	-2.26184891500517	-2.04303429895627	0.209207433215423	1.47923837176063	0.451417066646181	-0.177910664301373	0.209207433215423	1.67910044516705	0.451417066646181
224	5	11	PARX2	190.455979830321	0.351977717624454	0	-19.0989605338816	0	-1.99240466417335	-1.7936743737441	0.224026184543649	1.40971731361027	0.54416911667335	-0.108496506114291	0.224026184543649	1.64718416822366	0.54416911667335
224	5	11	PARX3	165.150700447542	0.494269813676152	0	0	-28.3005268336678	-1.03554939935911	-0.908747937120696	0.433046207177455	1.1260615535503	0.631336441413653	0.148766573814924	0.433046207177455	1.51696123958123	0.631336441413653
224	5	12	PAR	347.848457339492	0.499818396064771	0	0	0	-0.55116805663836	-0.495772955720805	0.0956958487437327	0.744278851758903	0.351821681951171	-0.155799184866424	0.0956958487437327	1.31300259706585	0.351821681951171
224	5	12	PARX	450.585398917951	-0.0416987347934761	0	0	-2.31076031415085	-1.65204743748038	-1.50113050101515	0.0156707496065389	1.22848254552202	0.264328007221995	-0.333051355246128	0.0156707496065389	1.5166319401522	0.264328007221995
224	5	12	RIDGE	416.179053424857	0.029014264048635	-0.0166912455638619	-2.5703029729119	-0.345183645800764	-1.079121606412	-0.980352452427568	0.00782182610350388	0.993826715199561	0.473052474092946	-0.198654370376011	0.00782182610350388	1.41794865211573	0.473052474092946
224	5	12	PARX1	463.65180218149	-0.052455853157853	5.37644558419481	0	0	-1.71372094427378	-1.55603335701666	0.0328809080613952	1.25573718292132	0.333379930209154	-0.287860493024278	0.0328809080613952	1.52809373604752	0.333379930209154
224	5	12	PARX2	450.922249969826	-0.0479285937799559	0	12.7759482437799	0	-1.77692713520833	-1.61669802922337	0.0216915047517481	1.26581636102933	-0.321242075064378	-0.728046875556725	0.0216915047517481	1.53233248193778	-0.321242075064378
224	5	12	PARX3	450.585398917951	-0.0416987347934761	0	0	-2.31076031415085	-1.65204743748038	-1.50113050101515	0.0156707496065389	1.22848254552202	0.264328007221995	-0.333051355246128	0.0156707496065389	1.5166319401522	0.264328007221995
224	6	1	PAR	435.050305484998	0.792760492855793	0	0	0	-1.88722778799938	-1.68398850540687	0.120340516440078	1.35246203027389	0.663313082515545	-0.222297488313227	0.120340516440078	1.77900722879491	0.663313082515545
224	6	1	PARX	464.745504841653	0.606827713257714	-7.95125549286301	0	19.7730735079393	-2.6961501095665	-2.4179971980601	0.119839690795757	1.58220611917587	0.416141581829868	-0.395030366021175	0.119839690795757	1.91133797229927	0.416141581829868
224	6	1	RIDGE	542.437010911661	0.0456032377924251	-0.424078281154747	2.12207987818459	0.873748072146819	-3.0678104522467	-2.76040325387092	0.0066952928976636	1.66332942779894	0.47095463592172	-0.47798190992935	0.0066952928976636	1.95806434422435	0.47095463592172
224	6	1	PARX1	456.226122505781	0.6665756311419	-7.20505000707367	0	0	-2.4010977129073	-2.14904641386925	0.0940452781625698	1.50614132515591	0.681904473694706	-0.294039723338796	0.0940452781625698	1.8675252640147	0.681904473694706
224	6	1	PARX2	469.62228392995	0.645236718374346	0	123.490388207343	0	-3.35354228509045	-3.01759591582963	0.133615606841471	1.73882642128171	0.088966171210662	-0.607391353831209	0.133615606841471	2.00155000397588	0.088966171210662
224	6	1	PARX3	482.821296564267	0.59986737643052	0	0	18.9724583680645	-2.74105312579372	-2.45793104498277	0.124130820485812	1.59627651968529	0.425261601015426	-0.393859889457334	0.124130820485812	1.91944240958736	0.425261601015426
224	6	2	PAR	260.522638868376	2.27343740228686	0	0	0	-0.46161007738929	-0.408201542309223	0.283904274072661	0.693308600639434	0.269592472230508	-0.071671190741555	0.283904274072661	1.31967310764542	0.269592472230508
224	6	2	PARX	335.048495471456	2.50873368206697	40.0256185730931	-55.9825593742962	6.73785766331681	-0.730421065757424	-0.669668881088016	0.238467485312344	0.739438747987062	-0.138451742017702	-0.411469531324115	0.238467485312344	1.3409429542118	-0.138451742017702
224	6	2	RIDGE	439.44412828192	1.0622490215037	8.38215108907071	-46.1766289327449	13.0717412442693	-1.45799408310552	-1.30258376434321	0.119988957059892	1.18266346390714	0.460485935713231	-0.167413409680177	0.119988957059892	1.54530652649802	0.460485935713231
224	6	2	PARX1	330.486297119021	2.52528350095644	40.3744408959085	0	0	-0.961886004889199	-0.888440198130372	0.254777761833818	0.813026605240841	-0.318937234172499	-0.560602912316374	0.254777761833818	1.37487309584222	-0.318937234172499
224	6	2	PARX2	254.864200394825	2.35545368452619	0	-39.3807283046509	0	-0.300716740974858	-0.259005254051782	0.299968265055174	0.612701707446364	0.344001536726159	-9.41933291229713e-05	0.299968265055174	1.28250660484867	0.344001536726159
224	6	2	PARX3	270.938958503363	2.22402368946357	0	0	28.6804698473328	-0.537768061506619	-0.467169700933734	0.309228497026545	0.797110560183444	0.426606554914109	0.0299345899867818	0.309228497026545	1.3675344711948	0.426606554914109
224	6	3	PAR	235.993377395558	2.66983443318065	0	0	0	-1.3787072031583	-1.26543972735761	0.338219475528586	1.00965701216118	-0.19460740887081	-0.452814035498737	0.338219475528586	1.49560901711272	-0.19460740887081
224	6	3	PARX	206.610176864866	2.9026026370863	0	-79.5827869532419	18.853122006194	-1.11904890863778	-1.04524684209882	0.40678362257409	0.814996072905028	-0.264950843263663	-0.453289769665665	0.40678362257409	1.40005605644098	-0.264950843263663
224	6	3	RIDGE	431.884477695145	0.995664132638814	1.72503117003155	-17.9447829247964	6.54500431065569	-3.45845625090795	-3.12370758174921	0.138562568095618	1.73572406287079	-0.331149946571286	-0.799988916951456	0.138562568095618	1.85201260073154	-0.331149946571286
224	6	3	PARX1	132.31285553038	3.15560668886865	-19.3619352216525	0	0	-0.727985481828057	-0.674367103970392	0.423903707297666	0.69466927434498	-0.0142807788446684	-0.215289089247349	0.423903707297666	1.34099139819727	-0.0142807788446684
224	6	3	PARX2	194.662119813967	3.00346540190172	0	-63.0507808692947	0	-0.890541602963185	-0.829539622654398	0.404149248154468	0.740957369069962	-0.144977611150606	-0.341006648381918	0.404149248154468	1.36371277471855	-0.144977611150606
224	6	3	PARX3	213.797775439337	2.83382176571637	0	0	11.2847752548347	-1.32429446998153	-1.22534043729607	0.358218741561238	0.943708797335907	-0.288138855356171	-0.511877477871809	0.358218741561238	1.46323710314965	-0.288138855356171
224	6	4	PAR	324.588584939078	0.713456925422975	0	0	0	-2.47158863725671	-2.2274090054755	0.184020326823171	1.48243606473633	0.0110617161424947	-0.438448409699941	0.184020326823171	1.6521595441696	0.0110617161424947
224	6	4	PARX	172.79946186079	1.24458851606763	-71.2894660474487	-154.260211811004	0	-0.991091279443081	-0.895751128412697	0.550064646841537	0.92631601479919	0.240772923770511	0.0279243620771323	0.550064646841537	1.40750885946362	0.240772923770511
224	6	4	RIDGE	292.096683049111	0.607603539848344	-43.1300924567504	-89.3816919959233	2.47840328267655	-2.50753117532237	-2.25372041186586	0.340269676545679	1.51138905352279	0.215064582752344	-0.222070081738956	0.340269676545679	1.66489666546507	0.215064582752344
224	6	4	PARX1	224.041620193276	0.876494813037027	-68.0731203860464	0	0	-2.82498372911954	-2.56700988471725	0.469734909296836	1.52373376927226	-0.0261790209730269	-0.335501134197956	0.469734909296836	1.67032740503461	-0.0261790209730269
224	6	4	PARX2	260.787838757929	1.29540223624891	0	-141.629646485309	0	-0.832694830659712	-0.748898554780075	0.516965500162668	0.868427592212924	0.263577798140637	0.0400019079310837	0.516965500162668	1.38204233973667	0.263577798140637
224	6	4	PARX3	309.984591731685	0.916437746157604	0	0	15.6982749526734	-2.61029509298794	-2.35671859796132	0.209281441014362	1.51069138318838	-0.0734212766781765	-0.489680705304412	0.209281441014362	1.66458974338047	-0.0734212766781765
224	6	5	PAR	226.735455271429	0.0762979755663891	0	0	0	-6.76024542455441	-6.08033643839595	0.100237033644904	2.47369781408847	0.24388141870437	-0.477161065169498	0.100237033644904	1.89482741791255	0.24388141870437
224	6	5	PARX	165.055800129258	0.238349782368825	-40.1722111454587	-110.701124193865	0	-4.51133616656591	-4.12106230978428	0.779934939335017	1.87415706679955	-0.000191739809955236	-0.228181735563093	0.779934939335017	1.67795149403274	-0.000191739809955236
224	6	5	RIDGE	207.784952863317	0.0904888096366933	-24.9275794432168	-87.929336332299	1.80576765231478	-6.06393000164625	-5.48473577575072	0.53796148977175	2.28314433031725	0.0161859372070689	-0.365091905983078	0.53796148977175	1.82589721920917	0.0161859372070689
224	6	5	PARX1	190.204763561894	0.176685764494843	-28.4280581381853	0	0	-6.15618790340645	-5.58397609265259	0.442806597908507	2.26934049820311	-0.268731443750671	-0.610598373449528	0.442806597908507	1.82090386578595	-0.268731443750671
224	6	5	PARX2	233.81895539189	0.123114329939054	0	-71.5085507098377	0	-7.8158790183871	-7.02534508202332	0.459533546618978	2.66735926100591	0.327104982792655	-0.294561213662503	0.459533546618978	1.96488188111634	0.327104982792655
224	6	5	PARX3	224.422808430112	0.155665164600868	0	0	17.7117824675604	-8.85455071711265	-7.98112638551673	0.41041273075505	2.80371521099474	0.0586375675089547	-0.504124958704381	0.41041273075505	2.01420683986861	0.0586375675089547
224	6	6	PAR	151.337332255823	0.0442752944994827	0	0	0	-6.52397720380199	-5.85862647983284	0.172480214997517	2.44707100749497	0.461732554245368	-0.296498326332311	0.172480214997517	1.84046836493274	0.461732554245368
224	6	6	PARX	151.934120003921	0.0289042554584207	-15.40218601579	-52.077153825681	14.9545138440763	-10.3577832831533	-9.33704533946631	0.598231354770586	3.03094729303941	0.173408586738871	-0.388655701664828	0.598231354770586	2.04100588326855	0.173408586738871
224	6	6	RIDGE	148.011621357662	0.0275242283568449	-13.2831965099063	-52.2982083418393	6.97076304788046	-7.65692084437827	-6.86710689757151	0.388131699050304	2.66614431741061	0.504809115637635	-0.207527867934502	0.388131699050304	1.91571104731558	0.504809115637635
224	6	6	PARX1	153.469945973263	0.0323274765084055	-12.0217362723653	0	0	-10.4940620360528	-9.47144354730828	0.389988092656428	3.03373802407206	-0.148448681349687	-0.666354908130293	0.389988092656428	2.0419643847345	-0.148448681349687
224	6	6	PARX2	181.939636084507	0.00430979945710185	0	-38.5630530188437	0	-8.70038318971512	-7.79401379029236	0.388519987195462	2.85610304345008	0.661817412116922	-0.204386212450719	0.388519987195462	1.98095406616959	0.661817412116922
224	6	6	PARX3	167.038769566988	0.0354684715109061	0	0	13.2042345735535	-10.7540330842428	-9.70950879312901	0.442272229316914	3.06605913511535	-0.127959027016656	-0.640822501779515	0.442272229316914	2.05306535862049	-0.127959027016656
224	6	7	PAR	60.6121949291506	0.15071639366892	0	0	0	-1.32714951211603	-1.18408529178443	1.06901787216164	1.19609456286535	0.649828295070146	0.489190762932395	1.06901787216164	1.36543451815939	0.649828295070146
224	6	7	PARX	95.2447102569687	0.123257001084708	4.94064580888531	-19.0450725719098	6.04845508468382	-2.63853801307445	-2.43083786565418	1.2520807780946	1.44118058348103	0.484741042534727	0.276872836722553	1.2520807780946	1.44031395882564	0.484741042534727
224	6	7	RIDGE	99.1697684404878	0.104185308851	4.15837483282897	-28.3211946871673	4.5152228682896	-1.97339755393867	-1.81663826791447	1.23733526079021	1.25203548681416	0.518029826089157	0.340493189093021	1.23733526079021	1.38252576263395	0.518029826089157
224	6	7	PARX1	93.3724892061327	0.131642486362001	7.17792302466689	0	0	-2.82505786287552	-2.573997861316	1.14038794144693	1.58448730370272	0.542397357212964	0.319221537245877	1.14038794144693	1.48409747216907	0.542397357212964
224	6	7	PARX2	81.1760804791861	0.131638274449372	0	-25.2983253335712	0	-1.90613038578048	-1.73367506774804	1.30100687028098	1.31322244129638	0.646997732122322	0.386654210525521	1.30100687028098	1.40121979061723	0.646997732122322
224	6	7	PARX3	74.1299473695925	0.140497449859967	0	0	7.51339149228261	-3.09384313956489	-2.81265317464661	0.965754532047799	1.67687198354044	0.482487143358791	0.270981965794438	0.965754532047799	1.51232312590077	0.482487143358791
224	6	8	PAR	71.0551850168812	0.0982291341240282	0	0	0	-4.27682701142823	-3.89524341210666	0.757812621007369	1.95341649251144	0.326513795065352	0.115031851717984	0.757812621007369	1.52050958559195	0.326513795065352
